value	class	loci	id
2234	0.163013889557785	Aberrant_hypomethylation	chr6:42422460-42422707	ENCFF735TXC.bigWig
2235	0.505580004523782	Aberrant_hypermethylation	chr12:40094762-40095693	ENCFF735TXC.bigWig
2236	0.795405083036019	Partial_hypomethylation_memory	chr4:141500043-141500747	ENCFF735TXC.bigWig
2237	1.35441118459168	Memory_hypomethylation	chr8:70932071-70932789	ENCFF735TXC.bigWig
2238	2.10060285044982	Memory_hypomethylation	chr8:3217857-3219088	ENCFF735TXC.bigWig
2239	3.2716350125712	Memory_hypomethylation	chr3:2179232-2179696	ENCFF735TXC.bigWig
2240	0.449742820400458	Memory_hypomethylation	chr11:6877875-6878319	ENCFF735TXC.bigWig
2241	0.606762194415418	Memory_hypermethylation	chr1:113701276-113702204	ENCFF735TXC.bigWig
2242	0.161789998412132	Memory_hypermethylation	chr3:38394443-38394543	ENCFF735TXC.bigWig
2243	0.589702924940644	Partial_hypomethylation_memory	chr3:89763171-89764316	ENCFF735TXC.bigWig
2244	0.338650912046432	Partial_hypermethyation_memory	chr1:25051527-25052168	ENCFF735TXC.bigWig
2245	0.396304498612881	Aberrant_hypomethylation	chr8:17909322-17909613	ENCFF735TXC.bigWig
2246	2.56439341364368	Aberrant_hypermethylation	chr19:15842871-15843997	ENCFF735TXC.bigWig
2247	0.571265908127481	Memory_hypomethylation	chr4:88142245-88143083	ENCFF735TXC.bigWig
2248	4.81723499298096	Memory_hypomethylation	chr15:94993574-94993600	ENCFF735TXC.bigWig
2249	2.60159769383344	Memory_hypomethylation	chr12:129916102-129918033	ENCFF735TXC.bigWig
2250	1.1378784573231	Memory_hypermethylation	chr9:26975569-26976534	ENCFF735TXC.bigWig
2251	3.00106370449066	Partial_hypomethylation_memory	chr12:130916261-130916444	ENCFF735TXC.bigWig
2252	1.64264919632866	Memory_hypomethylation	chr5:62047686-62048318	ENCFF735TXC.bigWig
2253	0.38279187772423	Aberrant_hypomethylation	chr12:107383932-107384457	ENCFF735TXC.bigWig
2254	2.53888811100097	Partial_hypomethylation_memory	chr19:58549583-58550008	ENCFF735TXC.bigWig
2255	0.299261714730944	Memory_hypermethylation	chr2:171168222-171168582	ENCFF735TXC.bigWig
2256	1.82190058812374	Memory_hypomethylation	chr11:27015473-27016403	ENCFF735TXC.bigWig
2257	3.28201955989752	Memory_hypomethylation	chr17:10841803-10842684	ENCFF735TXC.bigWig
2258	2.91175056342036	Memory_hypomethylation	chr7:67170995-67171705	ENCFF735TXC.bigWig
2259	0.73093170268195	Memory_hypomethylation	chr7:116266606-116267064	ENCFF735TXC.bigWig
2260	1.27236478225045	Memory_hypomethylation	chr7:9172977-9173693	ENCFF735TXC.bigWig
2261	0.671483337879181	Memory_hypomethylation	chr17:20743866-20744622	ENCFF735TXC.bigWig
2262	3.99288466170027	Memory_hypomethylation	chr10:26515077-26515861	ENCFF735TXC.bigWig
2263	0.745091576325266	Aberrant_hypomethylation	chr11:106447970-106448404	ENCFF735TXC.bigWig
2264	1.58297037447874	Memory_hypomethylation	chr12:130161661-130162305	ENCFF735TXC.bigWig
2265	1.92218071108773	Memory_hypomethylation	chr7:154493431-154494755	ENCFF735TXC.bigWig
2266	0.61924442544926	Memory_hypomethylation	chr8:77695011-77695508	ENCFF735TXC.bigWig
2267	3.21880008567844	Memory_hypomethylation	chr8:138500332-138501029	ENCFF735TXC.bigWig
2268	0.829507584201879	Aberrant_hypermethylation	chr3:32944039-32944672	ENCFF735TXC.bigWig
2269	0.889486502110958	Memory_hypomethylation	chr3:2348244-2348890	ENCFF735TXC.bigWig
2270	1.82268043855826	Partial_hypomethylation_memory	chr8:138849275-138850247	ENCFF735TXC.bigWig
2271	0.732456065714359	Memory_hypomethylation	chr11:11258753-11259071	ENCFF735TXC.bigWig
2272	0.364430912967884	Memory_hypomethylation	chr1:180657349-180658138	ENCFF735TXC.bigWig
2273	2.22656233874086	Memory_hypomethylation	chr14:38080217-38080833	ENCFF735TXC.bigWig
2274	2.5500027012825	Memory_hypomethylation	chr7:153865816-153866416	ENCFF735TXC.bigWig
2275	0.855228497833014	Memory_hypomethylation	chr6:5407414-5408521	ENCFF735TXC.bigWig
2276	0.637026320946844	Aberrant_hypomethylation	chr17:26711596-26712451	ENCFF735TXC.bigWig
2277	2.09312445068934	Memory_hypomethylation	chr1:175744041-175745384	ENCFF735TXC.bigWig
2278	0.39898227087476	Memory_hypomethylation	chr10:18252987-18254090	ENCFF735TXC.bigWig
2279	2.8250459747182	Memory_hypomethylation	chr10:132366816-132367187	ENCFF735TXC.bigWig
2280	1.40186881512096	Aberrant_hypermethylation	chr1:49903213-49904538	ENCFF735TXC.bigWig
2281	0.676920674867549	Memory_hypomethylation	chr18:19678666-19679321	ENCFF735TXC.bigWig
2282	0.760870665560166	Memory_hypomethylation	chr4:38532925-38533778	ENCFF735TXC.bigWig
2283	4.87631875276566	Memory_hypomethylation	chr2:92162381-92163110	ENCFF735TXC.bigWig
2284	1.05465568014241	Memory_hypomethylation	chr4:22022493-22023337	ENCFF735TXC.bigWig
2285	4.35416511420546	Memory_hypomethylation	chr5:180458981-180459575	ENCFF735TXC.bigWig
2286	0.476220941206194	Partial_hypomethylation_memory	chr4:78209236-78210009	ENCFF735TXC.bigWig
2287	2.07600930170579	Memory_hypomethylation	chr12:129636297-129636673	ENCFF735TXC.bigWig
2288	0.2080177747541	Memory_hypomethylation	chr1:220940803-220941443	ENCFF735TXC.bigWig
2289	0.239509168391426	Aberrant_hypermethylation	chr10:60203597-60204336	ENCFF735TXC.bigWig
2290	0.821590002845315	Memory_hypomethylation	chr4:23612783-23613403	ENCFF735TXC.bigWig
2291	3.27988748367016	Memory_hypomethylation	chr2:5163983-5164469	ENCFF735TXC.bigWig
2292	1.61610179324634	Memory_hypomethylation	chr4:171018724-171019852	ENCFF735TXC.bigWig
2293	1.92602965387247	Partial_hypomethylation_memory	chr19:15661864-15662507	ENCFF735TXC.bigWig
2294	3.38319172556438	Memory_hypomethylation	chr7:67120566-67120912	ENCFF735TXC.bigWig
2295	0.944648749195039	Aberrant_hypomethylation	chr3:139043476-139043826	ENCFF735TXC.bigWig
2296	2.41996698621391	Memory_hypomethylation	chr16:6881909-6882437	ENCFF735TXC.bigWig
2297	1.33957782776459	Memory_hypomethylation	chr11:5602595-5603620	ENCFF735TXC.bigWig
2298	0.959974589782792	Memory_hypomethylation	chr8:21600847-21601272	ENCFF735TXC.bigWig
2299	1.65857107060797	Memory_hypermethylation	chr15:86590411-86591291	ENCFF735TXC.bigWig
2300	0.195646318165879	Memory_hypomethylation	chr11:27398492-27399146	ENCFF735TXC.bigWig
2301	0.503713567342077	Memory_hypomethylation	chr7:158648471-158648838	ENCFF735TXC.bigWig
2302	0.593008237726548	Memory_hypomethylation	chr15:84930568-84930909	ENCFF735TXC.bigWig
2303	3.03814723349492	Partial_hypomethylation_memory	chr8:138596828-138597941	ENCFF735TXC.bigWig
2304	5.46611973757301	Memory_hypomethylation	chr22:48601471-48602376	ENCFF735TXC.bigWig
2305	0.517744988203049	Memory_hypomethylation	chr9:139011611-139011718	ENCFF735TXC.bigWig
2306	0.959969997406006	Aberrant_hypermethylation	chr18:14505310-14506012	ENCFF735TXC.bigWig
2307	1.15935061856643	Partial_hypomethylation_memory	chr3:1392838-1393802	ENCFF735TXC.bigWig
2308	2.62413836741134	Partial_hypomethylation_memory	chr20:41291793-41292804	ENCFF735TXC.bigWig
2309	2.05082401107339	Memory_hypomethylation	chr10:38145981-38147190	ENCFF735TXC.bigWig
2310	3.7478672697189	Memory_hypermethylation	chr12:129213474-129213831	ENCFF735TXC.bigWig
2311	0.351966671645641	Memory_hypomethylation	chr1:187754452-187754767	ENCFF735TXC.bigWig
2312	1.59671477908673	Aberrant_hypomethylation	chr1:6531010-6531813	ENCFF735TXC.bigWig
2313	0.626680399775505	Memory_hypomethylation	chr5:31867202-31867665	ENCFF735TXC.bigWig
2314	1.07100241965261	Memory_hypomethylation	chr13:104577109-104577835	ENCFF735TXC.bigWig
2315	0.158248335123062	Memory_hypomethylation	chr6:69238735-69239395	ENCFF735TXC.bigWig
2316	0.923103726962033	Aberrant_hypermethylation	chr9:1184617-1185402	ENCFF735TXC.bigWig
2317	0.533249689731747	Memory_hypermethylation	chr1:108654313-108654756	ENCFF735TXC.bigWig
2318	4.37830531597137	Memory_hypomethylation	chr22:48497128-48497687	ENCFF735TXC.bigWig
2319	1.13822054581379	Partial_hypomethylation_memory	chr3:7409849-7410931	ENCFF735TXC.bigWig
2320	2.57447888941135	Memory_hypomethylation	chr8:138837216-138837924	ENCFF735TXC.bigWig
2321	0.322151612850928	Memory_hypomethylation	chr1:170300389-170301054	ENCFF735TXC.bigWig
2322	0.331850456243212	Memory_hypomethylation	chr16:14341276-14341641	ENCFF735TXC.bigWig
2323	0.478127334018548	Partial_hypomethylation_memory	chr19:47507044-47507691	ENCFF735TXC.bigWig
2324	0.30906680598855	Memory_hypomethylation	chr10:60864721-60866050	ENCFF735TXC.bigWig
2325	2.7938222802138	Memory_hypermethylation	chr11:133415302-133415672	ENCFF735TXC.bigWig
2326	0.434484130338482	Partial_hypomethylation_memory	chr5:68249775-68250388	ENCFF735TXC.bigWig
2327	0.992798814302558	Memory_hypomethylation	chr7:137897608-137899047	ENCFF735TXC.bigWig
2328	1.39672600030899	Memory_hypermethylation	chr5:34427425-34427787	ENCFF735TXC.bigWig
2329	0.317242535067276	Memory_hypomethylation	chr21:30118325-30119281	ENCFF735TXC.bigWig
2330	1.75579429195638	Memory_hypomethylation	chr7:154610442-154611097	ENCFF735TXC.bigWig
2331	2.40108797901263	Memory_hypomethylation	chr3:808817-810932	ENCFF735TXC.bigWig
2332	0.501548998057842	Partial_hypomethylation_memory	chr5:54681197-54682049	ENCFF735TXC.bigWig
2333	1.04241574317851	Partial_hypomethylation_memory	chr15:91751191-91751738	ENCFF735TXC.bigWig
2334	2.75105634640003	Partial_hypomethylation_memory	chr10:133183522-133184369	ENCFF735TXC.bigWig
2335	1.17313185884402	Memory_hypomethylation	chr22:44912707-44913382	ENCFF735TXC.bigWig
2336	0.232475000687621	Memory_hypomethylation	chr1:113004095-113004945	ENCFF735TXC.bigWig
2337	0.905856277428421	Memory_hypomethylation	chr17:4802706-4804292	ENCFF735TXC.bigWig
2338	3.47889445988195	Memory_hypomethylation	chr12:129090546-129091540	ENCFF735TXC.bigWig
2339	1.6946197590196	Partial_hypomethylation_memory	chr2:131009529-131010982	ENCFF735TXC.bigWig
2340	0.732297495007515	Memory_hypomethylation	chr18:2419538-2419676	ENCFF735TXC.bigWig
2341	0.832544947611658	Memory_hypomethylation	chr11:15094737-15096066	ENCFF735TXC.bigWig
2342	0.724183237552643	Memory_hypomethylation	chr19:44331096-44332309	ENCFF735TXC.bigWig
2343	1.28941824100912	Aberrant_hypermethylation	chr9:12254865-12255638	ENCFF735TXC.bigWig
2344	3.15294585335121	Memory_hypomethylation	chr3:672075-672516	ENCFF735TXC.bigWig
2345	0.429977559825269	Memory_hypomethylation	chr1:95630764-95631313	ENCFF735TXC.bigWig
2346	1.69369305173556	Partial_hypomethylation_memory	chr4:42737015-42738472	ENCFF735TXC.bigWig
2347	1.98762223455641	Partial_hypomethylation_memory	chr18:34854722-34855392	ENCFF735TXC.bigWig
2348	1.99005295065316	Memory_hypomethylation	chr12:39228600-39228938	ENCFF735TXC.bigWig
2349	0.614478292300346	Partial_hypomethylation_memory	chr20:19757728-19758431	ENCFF735TXC.bigWig
2350	0.610888332483314	Aberrant_hypomethylation	chr12:13385008-13385475	ENCFF735TXC.bigWig
2351	1.77800172621065	Memory_hypomethylation	chr4:13534413-13535799	ENCFF735TXC.bigWig
2352	2.30398764329798	Memory_hypomethylation	chr19:55239783-55239866	ENCFF735TXC.bigWig
2353	1.67200432844081	Memory_hypomethylation	chr18:75993242-75994714	ENCFF735TXC.bigWig
2354	1.31840499863029	Aberrant_hypermethylation	chr19:21465038-21465588	ENCFF735TXC.bigWig
2355	1.09222038434102	Memory_hypomethylation	chr5:8107555-8108103	ENCFF735TXC.bigWig
2356	1.1547489600877	Memory_hypomethylation	chr4:70875353-70875860	ENCFF735TXC.bigWig
2357	1.69447940543516	Aberrant_hypermethylation	chr9:1411323-1412405	ENCFF735TXC.bigWig
2358	2.89182354087631	Partial_hypomethylation_memory	chr20:41518493-41519847	ENCFF735TXC.bigWig
2359	1.77653188900378	Memory_hypomethylation	chr7:24408021-24409409	ENCFF735TXC.bigWig
2360	0	Memory_hypomethylation	chr14:74447111-74447393	ENCFF735TXC.bigWig
2361	0.832648003101349	Partial_hypomethylation_memory	chr1:24195215-24195528	ENCFF735TXC.bigWig
2362	1.52651826661566	Memory_hypomethylation	chr13:43148214-43149353	ENCFF735TXC.bigWig
2363	1.80617983341217	Partial_hypomethylation_memory	chr12:129711371-129711837	ENCFF735TXC.bigWig
2364	0.328972556563311	Memory_hypomethylation	chr1:167562394-167563474	ENCFF735TXC.bigWig
2365	0.142930001020432	Memory_hypomethylation	chr3:195589761-195589849	ENCFF735TXC.bigWig
2366	0.329150937963277	Memory_hypomethylation	chr6:30002723-30003304	ENCFF735TXC.bigWig
2367	2.45597115894417	Partial_hypomethylation_memory	chr12:33406556-33407092	ENCFF735TXC.bigWig
2368	0.603434290204729	Aberrant_hypermethylation	chr11:3822896-3823067	ENCFF735TXC.bigWig
2369	1.42625848117263	Partial_hypomethylation_memory	chr8:139116809-139118068	ENCFF735TXC.bigWig
2370	3.59337135182845	Partial_hypomethylation_memory	chr19:29862121-29862901	ENCFF735TXC.bigWig
2371	1.34100017373541	Partial_hypomethylation_memory	chr17:10859746-10860609	ENCFF735TXC.bigWig
2372	0.350540475476356	Memory_hypomethylation	chr6:166864692-166865401	ENCFF735TXC.bigWig
2373	1.05651835423626	Partial_hypomethylation_memory	chr4:136232205-136233263	ENCFF735TXC.bigWig
2374	1.62753524180172	Memory_hypomethylation	chr5:25989023-25990295	ENCFF735TXC.bigWig
2375	1.28457910032609	Partial_hypomethylation_memory	chr16:26314839-26315665	ENCFF735TXC.bigWig
2376	0.345860004425049	Memory_hypomethylation	chr10:90475861-90476365	ENCFF735TXC.bigWig
2377	1.60516881740699	Aberrant_hypermethylation	chr5:163346465-163346998	ENCFF735TXC.bigWig
2378	0.953192496299744	Aberrant_hypermethylation	chr20:24716698-24717111	ENCFF735TXC.bigWig
2379	2.68761124751838	Memory_hypomethylation	chr9:122277061-122278344	ENCFF735TXC.bigWig
2380	2.85310446333002	Memory_hypomethylation	chr4:65671192-65671577	ENCFF735TXC.bigWig
2381	1.75544454050916	Memory_hypomethylation	chr6:165506403-165507159	ENCFF735TXC.bigWig
2382	1.05650170456688	Memory_hypomethylation	chr11:2777434-2778082	ENCFF735TXC.bigWig
2383	1.90215706396726	Partial_hypomethylation_memory	chr3:1675567-1676597	ENCFF735TXC.bigWig
2384	2.28886839784222	Memory_hypomethylation	chr7:67421246-67421854	ENCFF735TXC.bigWig
2385	2.68853612173171	Memory_hypomethylation	chr19:58545116-58546211	ENCFF735TXC.bigWig
2386	2.17711294398588	Partial_hypomethylation_memory	chr9:96623032-96623535	ENCFF735TXC.bigWig
2387	2.27859091120107	Partial_hypomethylation_memory	chr2:125814147-125814499	ENCFF735TXC.bigWig
2388	0.458132724870335	Memory_hypermethylation	chr17:78039298-78039867	ENCFF735TXC.bigWig
2389	2.8932314620864	Memory_hypomethylation	chr20:40760182-40761061	ENCFF735TXC.bigWig
2390	1.64070614220866	Memory_hypomethylation	chr4:59272032-59273062	ENCFF735TXC.bigWig
2391	0.460428578513009	Aberrant_hypermethylation	chr15:78183150-78183723	ENCFF735TXC.bigWig
2392	2.9277150452137	Memory_hypermethylation	chr18:14309624-14309960	ENCFF735TXC.bigWig
2393	0.430180000407355	Memory_hypomethylation	chr1:224068479-224068946	ENCFF735TXC.bigWig
2394	0.196127143289362	Memory_hypomethylation	chr12:45943353-45943900	ENCFF735TXC.bigWig
2395	0.608330494910479	Memory_hypomethylation	chr18:46443057-46443297	ENCFF735TXC.bigWig
2396	3.26584603881836	Partial_hypomethylation_memory	chr20:41061049-41062439	ENCFF735TXC.bigWig
2397	4.90309397379557	Memory_hypomethylation	chr5:116132434-116132542	ENCFF735TXC.bigWig
2398	2.31889601548513	Aberrant_hypomethylation	chr16:2042598-2042944	ENCFF735TXC.bigWig
2399	1.59027160644531	Partial_hypomethylation_memory	chr20:40938803-40939805	ENCFF735TXC.bigWig
2400	1.52809305813002	Partial_hypomethylation_memory	chr8:4486378-4486881	ENCFF735TXC.bigWig
2401	2.76037275698996	Partial_hypermethyation_memory	chr5:3787455-3788906	ENCFF735TXC.bigWig
2402	3.08010837634404	Memory_hypomethylation	chr21:25267742-25268426	ENCFF735TXC.bigWig
2403	3.67303167649035	Memory_hypomethylation	chr3:2188605-2188889	ENCFF735TXC.bigWig
2404	0.648639583960176	Memory_hypomethylation	chr1:86762748-86764184	ENCFF735TXC.bigWig
2405	0.641888872347772	Partial_hypomethylation_memory	chr11:130479381-130480375	ENCFF735TXC.bigWig
2406	3.68311898030487	Memory_hypomethylation	chr10:68175058-68175872	ENCFF735TXC.bigWig
2407	1.46042738145306	Memory_hypomethylation	chr8:4351771-4352677	ENCFF735TXC.bigWig
2408	2.46274693484779	Memory_hypomethylation	chr20:41601836-41602578	ENCFF735TXC.bigWig
2409	0.692798505121089	Memory_hypomethylation	chr18:43203744-43204407	ENCFF735TXC.bigWig
2410	3.77591403961182	Memory_hypomethylation	chr12:129054889-129055484	ENCFF735TXC.bigWig
2411	0.286987801492214	Memory_hypomethylation	chr3:190060818-190061654	ENCFF735TXC.bigWig
2412	0.465417238658872	Memory_hypomethylation	chr14:38656890-38657775	ENCFF735TXC.bigWig
2413	1.13507583163058	Memory_hypomethylation	chr16:27279410-27280473	ENCFF735TXC.bigWig
2414	0.450871030318326	Memory_hypomethylation	chr7:35203402-35205074	ENCFF735TXC.bigWig
2415	0.766515244543552	Memory_hypomethylation	chr17:38935747-38936133	ENCFF735TXC.bigWig
2416	4.42157225556426	Memory_hypomethylation	chr7:157976107-157976625	ENCFF735TXC.bigWig
2417	1.45695599714915	Memory_hypomethylation	chr6:151910755-151911209	ENCFF735TXC.bigWig
2418	2.11764431410822	Memory_hypomethylation	chr12:129858331-129858690	ENCFF735TXC.bigWig
2419	1.29560529484468	Partial_hypomethylation_memory	chr7:100342925-100343279	ENCFF735TXC.bigWig
2420	0.478999694639986	Memory_hypermethylation	chr1:77773137-77773679	ENCFF735TXC.bigWig
2421	0.795191249111667	Memory_hypomethylation	chr21:27967477-27968186	ENCFF735TXC.bigWig
2422	0.272293030764117	Memory_hypomethylation	chr8:85814701-85815295	ENCFF735TXC.bigWig
2423	0.805783338016934	Memory_hypomethylation	chr4:56914160-56914434	ENCFF735TXC.bigWig
2424	0.928224893597265	Memory_hypomethylation	chr7:92709605-92710567	ENCFF735TXC.bigWig
2425	0.44692683376764	Memory_hypomethylation	chr11:15072632-15073164	ENCFF735TXC.bigWig
2426	1.42881200065215	Memory_hypomethylation	chr12:127845153-127845481	ENCFF735TXC.bigWig
2427	2.21089656187876	Memory_hypomethylation	chr3:2116820-2118001	ENCFF735TXC.bigWig
2428	1.11538222266568	Aberrant_hypermethylation	chr18:14842759-14843724	ENCFF735TXC.bigWig
2429	2.20562379004119	Memory_hypomethylation	chr16:63683995-63684751	ENCFF735TXC.bigWig
2430	1.68477113928114	Memory_hypomethylation	chr6:165358091-165358348	ENCFF735TXC.bigWig
2431	2.10860453410582	Partial_hypomethylation_memory	chr22:35420609-35420760	ENCFF735TXC.bigWig
2432	0	Memory_hypomethylation	chr6:129076520-129076804	ENCFF735TXC.bigWig
2433	0.932701187474387	Memory_hypermethylation	chr3:1547314-1547785	ENCFF735TXC.bigWig
2434	1.57040889450797	Aberrant_hypermethylation	chr18:14294702-14295823	ENCFF735TXC.bigWig
2435	4.02896005766732	Aberrant_hypomethylation	chr20:29522230-29522259	ENCFF735TXC.bigWig
2436	1.86084565464056	Memory_hypomethylation	chr12:129474566-129474943	ENCFF735TXC.bigWig
2437	2.6843587449809	Memory_hypomethylation	chr22:49522570-49523830	ENCFF735TXC.bigWig
2438	1.50437545945699	Memory_hypomethylation	chr8:34583154-34584751	ENCFF735TXC.bigWig
2439	0.775003808594885	Memory_hypomethylation	chr9:133744510-133744724	ENCFF735TXC.bigWig
2440	3.42461310441677	Memory_hypomethylation	chr17:8789203-8789613	ENCFF735TXC.bigWig
2441	1.15952974863541	Memory_hypomethylation	chr8:68850943-68851322	ENCFF735TXC.bigWig
2442	0.837514204391535	Partial_hypomethylation_memory	chr14:103568633-103570456	ENCFF735TXC.bigWig
2443	3.08787276556617	Partial_hypomethylation_memory	chr5:2517192-2517510	ENCFF735TXC.bigWig
2444	3.88121876623723	Aberrant_hypomethylation	chr7:55842459-55842921	ENCFF735TXC.bigWig
2445	2.01034365270449	Partial_hypomethylation_memory	chr21:42133175-42133996	ENCFF735TXC.bigWig
2446	3.66009235019006	Memory_hypomethylation	chr8:139140522-139141481	ENCFF735TXC.bigWig
2447	1.11648725315377	Memory_hypomethylation	chr12:127185051-127186073	ENCFF735TXC.bigWig
2448	2.92650579151354	Memory_hypomethylation	chr3:6791006-6791165	ENCFF735TXC.bigWig
2449	0.272097499109805	Memory_hypomethylation	chr11:119355219-119355478	ENCFF735TXC.bigWig
2450	0	Memory_hypomethylation	chr1:227387897-227388323	ENCFF735TXC.bigWig
2451	4.27792495683907	Memory_hypermethylation	chr18:14922826-14923519	ENCFF735TXC.bigWig
2452	2.80805943590222	Partial_hypomethylation_memory	chr2:90413705-90414218	ENCFF735TXC.bigWig
2453	0.84893943866094	Memory_hypomethylation	chr13:104579795-104580347	ENCFF735TXC.bigWig
2454	1.32886526459142	Memory_hypomethylation	chr12:25124524-25124869	ENCFF735TXC.bigWig
2455	1.03219913658888	Memory_hypomethylation	chr19:41381106-41381602	ENCFF735TXC.bigWig
2456	1.18976292014122	Memory_hypomethylation	chr1:101771922-101772190	ENCFF735TXC.bigWig
2457	0.573726760990479	Memory_hypermethylation	chr2:235509356-235509845	ENCFF735TXC.bigWig
2458	1.5479904373779	Memory_hypomethylation	chr19:57128004-57129055	ENCFF735TXC.bigWig
2459	0.203796003758907	Memory_hypomethylation	chr21:29422733-29423422	ENCFF735TXC.bigWig
2460	0.696224661668142	Memory_hypomethylation	chr4:8693300-8693454	ENCFF735TXC.bigWig
2461	1.28787779934325	Aberrant_hypermethylation	chr4:32277495-32277915	ENCFF735TXC.bigWig
2462	1.0547532289074	Partial_hypomethylation_memory	chr4:60802485-60803695	ENCFF735TXC.bigWig
2463	2.01455987190855	Memory_hypomethylation	chr6:63157420-63158023	ENCFF735TXC.bigWig
2464	4.08595074751438	Memory_hypomethylation	chr20:41438002-41438369	ENCFF735TXC.bigWig
2465	1.86393714912476	Memory_hypomethylation	chr3:1238317-1239748	ENCFF735TXC.bigWig
2466	1.92285284016814	Partial_hypomethylation_memory	chr12:2016658-2017484	ENCFF735TXC.bigWig
2467	1.33106271674236	Aberrant_hypomethylation	chr4:187049434-187050065	ENCFF735TXC.bigWig
2468	1.88772170572746	Memory_hypomethylation	chr7:26655209-26655560	ENCFF735TXC.bigWig
2469	0.585825996398926	Memory_hypomethylation	chr19:4607190-4607645	ENCFF735TXC.bigWig
2470	0.30642454597083	Memory_hypomethylation	chr4:113193801-113194043	ENCFF735TXC.bigWig
2471	0.555811051279306	Memory_hypomethylation	chr5:55669911-55670945	ENCFF735TXC.bigWig
2472	5.11785070300102	Partial_hypomethylation_memory	chr8:139184564-139185291	ENCFF735TXC.bigWig
2473	2.47640449075195	Partial_hypomethylation_memory	chr19:22816687-22818043	ENCFF735TXC.bigWig
2474	2.53017904629578	Memory_hypomethylation	chr12:118036809-118037314	ENCFF735TXC.bigWig
2475	1.95523153983795	Memory_hypomethylation	chr7:67914058-67915017	ENCFF735TXC.bigWig
2476	0.691209116841064	Memory_hypomethylation	chr3:55405600-55406086	ENCFF735TXC.bigWig
2477	0.931506916307486	Memory_hypomethylation	chr13:46512741-46513056	ENCFF735TXC.bigWig
2478	1.70661272957761	Memory_hypomethylation	chr3:7357854-7359024	ENCFF735TXC.bigWig
2479	6.25490357595331	Memory_hypomethylation	chr22:49588945-49589220	ENCFF735TXC.bigWig
2480	2.73885826179475	Partial_hypomethylation_memory	chr8:138974657-138975430	ENCFF735TXC.bigWig
2481	1.84941914422171	Memory_hypomethylation	chr10:132669224-132669674	ENCFF735TXC.bigWig
2482	0.9400914311409	Aberrant_hypomethylation	chr7:129780636-129780980	ENCFF735TXC.bigWig
2483	2.45997123216009	Partial_hypomethylation_memory	chr4:36985287-36986737	ENCFF735TXC.bigWig
2484	1.10818113338563	Memory_hypomethylation	chr7:9197956-9198670	ENCFF735TXC.bigWig
2485	1.97001774767612	Memory_hypermethylation	chr18:14267099-14269047	ENCFF735TXC.bigWig
2486	0.627222758942637	Memory_hypomethylation	chr8:94066825-94067582	ENCFF735TXC.bigWig
2487	4.86907562726661	Memory_hypomethylation	chr4:298235-299557	ENCFF735TXC.bigWig
2488	0.334270478004501	Memory_hypomethylation	chr1:2502341-2502636	ENCFF735TXC.bigWig
2489	4.08581805863279	Memory_hypomethylation	chr16:31548640-31549317	ENCFF735TXC.bigWig
2490	0.812353340288003	Memory_hypomethylation	chr5:20882851-20883409	ENCFF735TXC.bigWig
2491	0.806409559820009	Memory_hypomethylation	chr13:105823812-105824541	ENCFF735TXC.bigWig
2492	0.938904206219472	Partial_hypomethylation_memory	chr20:25039386-25039858	ENCFF735TXC.bigWig
2493	2.14905391088346	Partial_hypomethylation_memory	chr10:124578028-124578379	ENCFF735TXC.bigWig
2494	1.30599188487977	Memory_hypomethylation	chr11:130612433-130613231	ENCFF735TXC.bigWig
2495	3.99136694414275	Memory_hypomethylation	chr19:57149219-57149735	ENCFF735TXC.bigWig
2496	5.62623432586933	Memory_hypomethylation	chr10:132452671-132453009	ENCFF735TXC.bigWig
2497	0.420329002290964	Memory_hypomethylation	chr2:85123849-85125328	ENCFF735TXC.bigWig
2498	1.39216356308837	Partial_hypomethylation_memory	chr18:75650801-75651517	ENCFF735TXC.bigWig
2499	3.16114410070273	Memory_hypomethylation	chr11:39471093-39471442	ENCFF735TXC.bigWig
2500	1.60090902302946	Memory_hypomethylation	chr15:87240641-87242013	ENCFF735TXC.bigWig
2501	0.914069398334532	Aberrant_hypermethylation	chr1:36866750-36867383	ENCFF735TXC.bigWig
2502	2.71412424037331	Partial_hypomethylation_memory	chr8:138885046-138885813	ENCFF735TXC.bigWig
2503	0.393129996127552	Memory_hypomethylation	chr1:171283893-171284196	ENCFF735TXC.bigWig
2504	1.24386699210448	Partial_hypermethyation_memory	chr1:161442445-161443381	ENCFF735TXC.bigWig
2505	3.58662027882454	Memory_hypomethylation	chr16:7219229-7219946	ENCFF735TXC.bigWig
2506	0.49381631769632	Memory_hypomethylation	chr5:149703559-149703911	ENCFF735TXC.bigWig
2507	2.92110451740947	Partial_hypomethylation_memory	chr8:139790709-139791760	ENCFF735TXC.bigWig
2508	1.67478736984102	Partial_hypomethylation_memory	chr5:29280639-29281609	ENCFF735TXC.bigWig
2509	1.37127315998077	Aberrant_hypomethylation	chr12:97123245-97123564	ENCFF735TXC.bigWig
2510	1.66182572080901	Partial_hypomethylation_memory	chr7:66888148-66889334	ENCFF735TXC.bigWig
2511	0.659763174812968	Memory_hypomethylation	chr3:170745996-170746564	ENCFF735TXC.bigWig
2512	2.51938952277688	Aberrant_hypomethylation	chr6:78078395-78079013	ENCFF735TXC.bigWig
2513	1.76423683298739	Partial_hypomethylation_memory	chr12:126512842-126513960	ENCFF735TXC.bigWig
2514	0.900260283715195	Memory_hypomethylation	chr12:64784043-64784729	ENCFF735TXC.bigWig
